# Generated from NASA TM-4302 polynomial model (Jackson & Cruz 1992) by generate_aero_tables.py
# rows: alpha -10.0..30.0 deg, cols: beta -10.0..10.0 deg
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
1.242000000000000048e-01,1.117800000000000044e-01,9.936000000000000387e-02,8.694000000000000339e-02,7.452000000000000290e-02,6.210000000000000242e-02,4.968000000000000194e-02,3.726000000000000145e-02,2.484000000000000097e-02,1.242000000000000048e-02,-0.000000000000000000e+00,-1.242000000000000048e-02,-2.484000000000000097e-02,-3.726000000000000145e-02,-4.968000000000000194e-02,-6.210000000000000242e-02,-7.452000000000000290e-02,-8.694000000000000339e-02,-9.936000000000000387e-02,-1.117800000000000044e-01,-1.242000000000000048e-01
